row_id,ls_number,name,gender,party,department,rank,rank_comment,appointment_begin,appointment_end,house,constituency,state,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source
3845,15,PAWAN KUMAR BANSAL,M,INC,,CM,,"Wednesday, 19 January 2011","Tuesday, 12 July 2011",Lok Sabha,CHANDIGARH,Chandigarh,science & technology,scientific research,,,15_Chandigarh_1_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf
3846,15,PAWAN KUMAR BANSAL,M,INC,,CM,,"Tuesday, 12 July 2011","Sunday, 28 October 2012",Lok Sabha,CHANDIGARH,Chandigarh,water resources,"water, rivers & sanitation",,,15_Chandigarh_1_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_917.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf
3847,15,PAWAN KUMAR BANSAL,M,INC,,CM,,"Sunday, 28 October 2012","Saturday, 11 May 2013",Lok Sabha,CHANDIGARH,Chandigarh,railways,"transport: shipping, railways, civil aviation, tourism",,,15_Chandigarh_1_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_869.pdf
3848,16,MUKHTAR ABBAS NAQVI,M,BJP,,MoS,,"Sunday, 9 November 2014","Sunday, 3 September 2017",Rajya Sabha,,Jharkhand,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf
3849,16,ANANTH KUMAR,M,BJP,,CM,,"Tuesday, 5 July 2016","Monday, 12 November 2018",Lok Sabha,BANGALORE SOUTH,Karnataka,parliamentary affairs,parliamentary affairs,,,16_Karnataka_26_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1732.pdf
3850,16,M. VENKAIAH NAIDU,M,BJP,,CM,,"Tuesday, 27 May 2014","Tuesday, 5 July 2016",Rajya Sabha,,Karnataka,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,Rajya Sabha Former Members List
3851,16,NARENDRA SINGH TOMAR,M,BJP,,CM,,"Tuesday, 13 November 2018","Thursday, 30 May 2019",Lok Sabha,GWALIOR,Madhya_Pradesh,parliamentary affairs,parliamentary affairs,,,16_Madhya_Pradesh_3_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1732.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3852,16,PRAKASH JAVADEKAR,M,BJP,,MoS,,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Rajya Sabha,,Maharashtra,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf
3853,16,RAJIV PRATAP RUDY,M,BJP,,MoS,,"Sunday, 9 November 2014","Tuesday, 5 July 2016",Lok Sabha,SARAN,Bihar,parliamentary affairs,parliamentary affairs,,,16_Bihar_20_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf
3854,15,PORIKA BALRAM NAIK,M,INC,,MoS,,"Sunday, 28 October 2012","Monday, 26 May 2014",Lok Sabha,MAHABUBABAD,Telangana,social justice & empowerment,"women, social justice, minority, tribal affairs",,,15_Telangana_16_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3855,15,PRADEEP JAIN ADITYA,M,INC,,MoS,,"Thursday, 28 May 2009","Monday, 26 May 2014",Rajya Sabha,,Maharashtra,rural development,"rural development, community development, panchayati raj, rural development",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3856,14,PRAFUL PATEL,M,NCP,,MoS,Independent Charge,"Saturday, 22 May 2004","Friday, 22 May 2009",Rajya Sabha,,Maharashtra,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3857,15,PRAFUL PATEL,M,NCP,,MoS,Independent Charge,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Rajya Sabha,,Maharashtra,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf
3858,15,PRAFUL PATEL,M,NCP,,CM,,"Wednesday, 19 January 2011","Monday, 26 May 2014",Rajya Sabha,,Maharashtra,heavy industries & public enterprises,heavy industry,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3859,13,PRAHLAD SINGH PATIL,M,BJP,,MoS,,"Saturday, 24 May 2003","Saturday, 22 May 2004",Lok Sabha,DAMOH,Madhya_Pradesh,coal,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,13_Madhya_Pradesh_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf
3860,16,S.S. AHLUWALIA,M,BJP,,MoS,,"Tuesday, 5 July 2016","Sunday, 3 September 2017",Lok Sabha,DARJEELING,West_Bengal,parliamentary affairs,parliamentary affairs,,,16_West_Bengal_4_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf
3861,16,SANTOSH KUMAR GANGWAR,M,BJP,,MoS,,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Lok Sabha,BAREILLY,Uttar_Pradesh,parliamentary affairs,parliamentary affairs,,,16_Uttar_Pradesh_25_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf
3862,16,VIJAY GOEL,M,BJP,,MoS,,"Sunday, 3 September 2017","Thursday, 30 May 2019",Rajya Sabha,,Rajasthan,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3863,16,NARENDRA MODI,M,BJP,,CM,,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,VARANASI,Uttar_Pradesh,"personnel, public grievances & pensions","personnel, public grievances & pension",,,16_Uttar_Pradesh_77_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3864,11,PRAMOD MAHAJAN,M,BJP,,CM,,"Thursday, 16 May 1996","Saturday, 1 June 1996",Lok Sabha,MUMBAI NORTH EAST,Maharashtra,defence,defence,,,11_Maharashtra_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf
3865,11,PRAMOD MAHAJAN,M,BJP,,CM,,"Thursday, 16 May 1996","Saturday, 1 June 1996",Lok Sabha,MUMBAI NORTH EAST,Maharashtra,parliamentary affairs,parliamentary affairs,,,11_Maharashtra_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf
3866,12,PRAMOD MAHAJAN,M,BJP,,CM,,"Saturday, 5 December 1998","Wednesday, 13 October 1999",Rajya Sabha,,Maharashtra,information & broadcasting,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1646.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf
3867,12,PRAMOD MAHAJAN,M,BJP,,CM,,"Wednesday, 3 February 1999","Wednesday, 13 October 1999",Rajya Sabha,,Maharashtra,food processing industries,"food, consumer affairs, public distribution",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1648.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf
3868,13,PRAMOD MAHAJAN,M,BJP,,CM,,"Wednesday, 13 October 1999","Monday, 22 November 1999",Rajya Sabha,,Maharashtra,water resources,"water, rivers & sanitation",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf
3869,13,PRAMOD MAHAJAN,M,BJP,,CM,,"Wednesday, 13 October 1999","Wednesday, 29 January 2003",Rajya Sabha,,Maharashtra,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1710.pdf
3870,13,PRAMOD MAHAJAN,M,BJP,,CM,,"Monday, 22 November 1999","Friday, 11 January 2002",Rajya Sabha,,Maharashtra,information technology,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1753.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1697.pdf
3871,13,PRAMOD MAHAJAN,M,BJP,,CM,,"Saturday, 1 September 2001","Friday, 11 January 2002",Rajya Sabha,,Maharashtra,communications,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1697.pdf
3872,13,PRAMOD MAHAJAN,M,BJP,,CM,,"Friday, 11 January 2002","Wednesday, 29 January 2003",Rajya Sabha,,Maharashtra,communications & information technology,"electronics, information technology & communications",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1697.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf
3873,14,PRANAB MUKHERJEE,M,INC,,CM,,"Saturday, 22 May 2004","Tuesday, 24 October 2006",Lok Sabha,JANGIPUR,West_Bengal,defence,defence,,,14_West_Bengal_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf
3874,14,PRANAB MUKHERJEE,M,INC,,CM,,"Tuesday, 24 October 2006","Friday, 22 May 2009",Lok Sabha,JANGIPUR,West_Bengal,external affairs,external affairs,,,14_West_Bengal_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1482.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3875,14,PRANAB MUKHERJEE,M,INC,,CM,,"Saturday, 24 January 2009","Friday, 22 May 2009",Lok Sabha,JANGIPUR,West_Bengal,finance,finance,,,14_West_Bengal_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1451.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3876,15,PRANAB MUKHERJEE,M,INC,,CM,,"Saturday, 23 May 2009","Tuesday, 26 June 2012",Lok Sabha,JANGIPUR,West_Bengal,finance,finance,,,15_West_Bengal_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_940.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_890.pdf
3877,10,PRANAB MUKHERJEE,M,INC,,CM,,"Monday, 18 January 1993","Friday, 9 July 1993",Rajya Sabha,,West_Bengal,commerce,"commerce, industry, civil supplies",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1552.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1558.pdf
3878,10,PRANAB MUKHERJEE,M,INC,,CM,,"Friday, 10 February 1995","Thursday, 16 May 1996",Rajya Sabha,,West_Bengal,external affairs,external affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1579.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf
3879,15,PRATEEK PRAKASHBAPU PATIL,M,INC,,MoS,,"Thursday, 28 May 2009","Sunday, 14 June 2009",Lok Sabha,SANGLI,Maharashtra,heavy industries & public enterprises,heavy industry,,,15_Maharashtra_44_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_928.pdf
3880,15,PRATEEK PRAKASHBAPU PATIL,M,INC,,MoS,,"Sunday, 14 June 2009","Wednesday, 19 January 2011",Lok Sabha,SANGLI,Maharashtra,youth affairs & sports,"youth affairs, sports",,,15_Maharashtra_44_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_928.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf
3881,15,PRATEEK PRAKASHBAPU PATIL,M,INC,,MoS,,"Wednesday, 19 January 2011","Monday, 26 May 2014",Lok Sabha,SANGLI,Maharashtra,coal,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,15_Maharashtra_44_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3882,14,PREM CHAND GUPTA,M,RJD,,MoS,Independent Charge,"Saturday, 22 May 2004","Sunday, 29 January 2006",Rajya Sabha,,Jharkhand,company affairs,"commerce, industry, civil supplies",,Exception,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf
3883,14,PREM CHAND GUPTA,M,RJD,,CM,,"Sunday, 29 January 2006","Friday, 22 May 2009",Rajya Sabha,,Jharkhand,company affairs,"commerce, industry, civil supplies",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3884,15,PRENEET KAUR,F,INC,,MoS,,"Thursday, 28 May 2009","Monday, 26 May 2014",Lok Sabha,PATIALA,Punjab,external affairs,external affairs,,,15_Punjab_13_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3885,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,parliamentary affairs,parliamentary affairs,,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf
3886,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,"personnel, public grievances & pensions","personnel, public grievances & pension",,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf
3887,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,Independent Charge,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,earth sciences,"earth, ocean, space",,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf
3888,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,Prime Minister's Office,prime minister's office,,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf
3889,15,PRITHVIRAJ CHAVAN,M,INC,,MoS,Independent Charge,"Thursday, 28 May 2009","Wednesday, 10 November 2010",Lok Sabha,KARAD,Maharashtra,science & technology,scientific research,,,10_Maharashtra_45_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_926.pdf
3890,14,PRITHVIRAJ CHAVAN,M,INC,,MoS,,"Saturday, 22 May 2004","Friday, 22 May 2009",Rajya Sabha,,Maharashtra,Prime Minister's Office,prime minister's office,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3891,14,PRITHVIRAJ CHAVAN,M,INC,,MoS,,"Sunday, 6 April 2008","Friday, 22 May 2009",Rajya Sabha,,Maharashtra,"personnel, personal grievances, & pensions","personnel, public grievances & pension",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3892,14,PRIYA RANJAN DASMUNSHI,M,INC,,CM,,"Saturday, 22 May 2004","Friday, 18 November 2005",Lok Sabha,RAIGANJ,West_Bengal,water resources,"water, rivers & sanitation",,,14_West_Bengal_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf
3893,14,PRIYA RANJAN DASMUNSHI,M,INC,,CM,,"Tuesday, 1 November 2005","Sunday, 6 April 2008",Lok Sabha,RAIGANJ,West_Bengal,parliamentary affairs,parliamentary affairs,,,14_West_Bengal_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1457.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf
3894,14,PRIYA RANJAN DASMUNSHI,M,INC,,CM,,"Friday, 18 November 2005","Tuesday, 11 November 2008",Lok Sabha,RAIGANJ,West_Bengal,information & broadcasting,"electronics, information technology & communications",,,14_West_Bengal_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1488.pdf
3895,14,PRIYA RANJAN DASMUNSHI,M,INC,,CM,,"Tuesday, 11 November 2008","Friday, 22 May 2009",Lok Sabha,RAIGANJ,West_Bengal,without portfolio,without portfolio,,exception: without portfolio,14_West_Bengal_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1488.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf
3896,13,PROF. CHAMAN LAL GUPTA,M,BJP,,MoS,,"Wednesday, 13 October 1999","Saturday, 1 September 2001",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,13_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf
3897,13,PROF. CHAMAN LAL GUPTA,M,BJP,,MoS,Independent Charge,"Saturday, 1 September 2001","Monday, 1 July 2002",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,food processing industries,"food, consumer affairs, public distribution",,,13_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf
3898,13,PROF. CHAMAN LAL GUPTA,M,BJP,,MoS,,"Monday, 1 July 2002","Saturday, 22 May 2004",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,defence,defence,,,13_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf
3899,15,PROF. K.V. THOMAS,M,INC,,MoS,,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,ERNAKULAM,Kerala,agriculture,agriculture,,,15_Kerala_12_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf
3900,15,PROF. K.V. THOMAS,M,INC,,MoS,,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,ERNAKULAM,Kerala,"consumer affairs, food & public distribution","food, consumer affairs, public distribution",,,15_Kerala_12_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf
3901,15,PROF. K.V. THOMAS,M,INC,,MoS,Independent Charge,"Wednesday, 19 January 2011","Monday, 26 May 2014",Lok Sabha,ERNAKULAM,Kerala,"consumer affairs, food & public distribution","food, consumer affairs, public distribution",,,15_Kerala_12_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3902,10,R. K. DHAWAN,M,INC,,MoS,Independent Charge,"Friday, 15 September 1995","Wednesday, 21 February 1996",Rajya Sabha,,Andhra_Pradesh,urban affairs & employment,"works, housing, urban development",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1591.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1601.pdf
3903,12,R. KRISHNA HEGDE,M,JP,,CM,,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Rajya Sabha,,Karnataka,commerce & industry,"commerce, industry, civil supplies",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf
3904,10,R. L. BHATIA,M,INC,,MoS,,"Thursday, 2 July 1992","Thursday, 16 May 1996",Lok Sabha,AMRITSAR,Punjab,external affairs,external affairs,,,10_Punjab_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1526.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1607.pdf
3905,11,R. L. JALAPPA,M,JD,,MoS,Independent Charge,"Saturday, 29 June 1996","Saturday, 6 July 1996",Lok Sabha,CHIKBALLAPUR,Karnataka,textiles,textiles,,,11_Karnataka_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf
3906,11,R. L. JALAPPA,M,JD,,CM,,"Saturday, 6 July 1996","Monday, 21 April 1997",Lok Sabha,CHIKBALLAPUR,Karnataka,textiles,textiles,,,11_Karnataka_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf
3907,11,R. L. JALAPPA,M,JD,,CM,,"Monday, 21 April 1997","Wednesday, 21 January 1998",Lok Sabha,CHIKBALLAPUR,Karnataka,textiles,textiles,,,11_Karnataka_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1636.pdf
3908,14,R. VELU,M,PMK,,MoS,,"Saturday, 22 May 2004","Wednesday, 22 April 2009",Lok Sabha,ARAKKONAM,Tamil_Nadu,railways,"transport: shipping, railways, civil aviation, tourism",,,14_Tamil_Nadu_6_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1443.pdf
3909,12,R.K. KUMAR,M,ADMK,,MoS,,"Thursday, 19 March 1998","Saturday, 23 May 1998",Rajya Sabha,,Tamil_Nadu,finance,finance,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1643.pdf
3910,12,R.K. KUMAR,M,ADMK,,MoS,,"Thursday, 19 March 1998","Saturday, 23 May 1998",Rajya Sabha,,Tamil_Nadu,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1643.pdf
3911,15,R.P.N. SINGH,M,INC,,MoS,,"Thursday, 28 May 2009","Wednesday, 19 January 2011",Lok Sabha,KUSHI NAGAR,Uttar_Pradesh,road transport & highways,"transport: shipping, railways, civil aviation, tourism",,,15_Uttar_Pradesh_65_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf
3912,15,R.P.N. SINGH,M,INC,,MoS,,"Wednesday, 19 January 2011","Sunday, 28 October 2012",Lok Sabha,KUSHI NAGAR,Uttar_Pradesh,petroleum & natural gas,"steel, coal, mines, oil, petrol, chemicals, fertillizers",,,15_Uttar_Pradesh_65_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf
3913,15,R.P.N. SINGH,M,INC,,MoS,,"Wednesday, 19 January 2011","Sunday, 28 October 2012",Lok Sabha,KUSHI NAGAR,Uttar_Pradesh,corporate affairs,"commerce, industry, civil supplies",,,15_Uttar_Pradesh_65_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf
3914,15,R.P.N. SINGH,M,INC,,MoS,,"Sunday, 28 October 2012","Monday, 26 May 2014",Lok Sabha,KUSHI NAGAR,Uttar_Pradesh,home affairs,home affairs,,,15_Uttar_Pradesh_65_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf
3915,16,DR. JITENDRA SINGH,M,BJP,,MoS,,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Lok Sabha,UDHAMPUR,Jammu_&_Kashmir,"personnel, public grievances & pensions","personnel, public grievances & pension",,,16_Jammu_&_Kashmir_5_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf
3916,11,RAGHUBANS PRASAD SINGH,M,JD,,MoS,Independent Charge,"Saturday, 6 July 1996","Monday, 21 April 1997",Lok Sabha,VAISHALI,Bihar,agriculture,agriculture,,,11_Bihar_9_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf
