row_id,ls_number,NAME,GENDER,PARTY,DEPARTMENT,RANK,RANK_COMMENT,appointment_begin,appointment_end,HOUSE,CONSTITUENCY,STATE,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,appointment_begin_in_datetime,appointment_end_in_datetime,appointment_difference_in_years,starting_year,end_year,list_of_years
2662,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,electronics,"electronics, information technology & communications",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2663,8,Rajiv Gandhi,M,INC,ocean development,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,ocean development,"earth, ocean, space",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2664,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,personnel & administrative reforms,"personnel, public/private grievances & pension",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2665,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,youth affairs & sports,"youth affairs, sports",,exception: ministry out of gazette date range,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2666,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,culture,culture,,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2667,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,AMETHI,Uttar_Pradesh,tourism & civil aviation,"transport: shipping, railways, civil aviation, tourism",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2668,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Wednesday, 22 October 1986",Lok Sabha,AMETHI,Uttar_Pradesh,environment & forests,"environment, forests, climate change",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1986-10-22,1.8070186246124151,1984-01-01,1986-01-01,"1985,1986,"
2669,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 25 September 1985","Saturday, 24 January 1987",Lok Sabha,AMETHI,Uttar_Pradesh,defence,defence,,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1987-01-24,1.3306228053964146,1985-01-01,1987-01-01,"1986,1987,"
2670,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 4 June 1986","Tuesday, 24 June 1986",Lok Sabha,AMETHI,Uttar_Pradesh,transport,"transport: shipping, railways, civil aviation, tourism",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-06-04,1986-06-24,0.05475814013977015,1986-01-01,1986-01-01,
2671,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Saturday, 24 January 1987","Saturday, 25 July 1987",Lok Sabha,AMETHI,Uttar_Pradesh,finance,finance,,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1987-01-24,1987-07-25,0.49829907527190836,1987-01-01,1987-01-01,
2672,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Monday, 4 May 1987","Saturday, 25 July 1987",Lok Sabha,AMETHI,Uttar_Pradesh,programme implementation,"statistics, planning and program implementation",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1987-05-04,1987-07-25,0.22450837457305764,1987-01-01,1987-01-01,
2673,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 15 July 1987","Tuesday, 28 July 1987",Lok Sabha,AMETHI,Uttar_Pradesh,tourism,"transport: shipping, railways, civil aviation, tourism",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1987-07-15,1987-07-28,0.035592791090850597,1987-01-01,1987-01-01,
2674,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Saturday, 25 July 1987","Saturday, 25 June 1988",Lok Sabha,AMETHI,Uttar_Pradesh,external affairs,external affairs,,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1987-07-25,1988-06-25,0.9199367543481386,1987-01-01,1988-01-01,"1988,"
2675,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Saturday, 22 August 1987","Tuesday, 10 November 1987",Lok Sabha,AMETHI,Uttar_Pradesh,water resources,"water, rivers & sanitation",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1987-08-22,1987-11-10,0.2190325605590806,1987-01-01,1987-01-01,
2676,8,Rajiv Gandhi,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 31 May 1989","Tuesday, 4 July 1989",Lok Sabha,AMETHI,Uttar_Pradesh,communications,"electronics, information technology & communications",,,8_Uttar_Pradesh_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-05-31,1989-07-04,0.09308883823760926,1989-01-01,1989-01-01,
2677,8,P V Narasimha Rao,M,INC,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,RAMTEK,Maharashtra,defence,defence,,,8_Maharashtra_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2678,8,P V Narasimha Rao,M,INC,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Lok Sabha,RAMTEK,Maharashtra,planning,"statistics, planning and program implementation",,,8_Maharashtra_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2679,8,P V Narasimha Rao,M,INC,,CM,NOT_APPLICABLE,"Monday, 14 January 1985","Wednesday, 25 September 1985",Lok Sabha,RAMTEK,Maharashtra,defence,defence,,,8_Maharashtra_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-01-14,1985-09-25,0.695428379775081,1985-01-01,1985-01-01,
2680,8,P V Narasimha Rao,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 25 September 1985","Tuesday, 25 June 1985",Lok Sabha,RAMTEK,Maharashtra,human resource development,human resource development,,,8_Maharashtra_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1985-06-25,-0.2518874446429427,1985-01-01,1985-01-01,
2681,8,P V Narasimha Rao,M,INC,,CM,NOT_APPLICABLE,"Friday, 14 March 1986","Monday, 12 May 1986",Lok Sabha,RAMTEK,Maharashtra,home affairs,home affairs,,,8_Maharashtra_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-03-14,1986-05-12,0.16153651341232195,1986-01-01,1986-01-01,
2682,8,P V Narasimha Rao,M,INC,,CM,NOT_APPLICABLE,"Tuesday, 24 June 1986","Sunday, 14 February 1988",Lok Sabha,RAMTEK,Maharashtra,health & family welfare,health,,,8_Maharashtra_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-06-24,1988-02-14,1.6427442041931046,1986-01-01,1988-01-01,"1987,1988,"
2683,8,P V Narasimha Rao,M,INC,,CM,NOT_APPLICABLE,"Saturday, 25 June 1988","Saturday, 2 December 1989",Lok Sabha,RAMTEK,Maharashtra,external affairs,external affairs,,,8_Maharashtra_22_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-06-25,1989-12-02,1.4374011786689664,1988-01-01,1989-01-01,"1989,"
2684,8,Vishwanath Pratap Singh,M,JD,,CM,NOT_APPLICABLE,"Monday, 31 December 1984","Monday, 14 January 1985",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-01-14,0.03833069809783911,1984-01-01,1985-01-01,"1985,"
2685,7,Vishwanath Pratap Singh,M,JD,,CM,NOT_APPLICABLE,"Saturday, 14 January 1984","Friday, 30 March 1984",Lok Sabha,ALLAHABAD,Uttar_Pradesh,finance,finance,,,7_Uttar_Pradesh_56_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-01-14,1984-03-30,0.20808093253112658,1984-01-01,1984-01-01,
2686,8,Vishwanath Pratap Singh,M,JD,,CM,NOT_APPLICABLE,"Monday, 14 January 1985","Saturday, 30 March 1985",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1985-01-14,1985-03-30,0.20534302552413808,1985-01-01,1985-01-01,
2687,8,Vishwanath Pratap Singh,M,JD,,CM,NOT_APPLICABLE,"Saturday, 30 March 1985","Wednesday, 25 September 1985",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,1985-03-30,1985-09-25,0.49008535425094285,1985-01-01,1985-01-01,
2688,8,Vishwanath Pratap Singh,M,JD,,CM,NOT_APPLICABLE,"Saturday, 30 March 1985","Wednesday, 25 September 1985",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,commerce,"commerce, industry, civil supplies",,,,Council of Ministers Publication,Council of Ministers Publication,1985-03-30,1985-09-25,0.49008535425094285,1985-01-01,1985-01-01,
2689,8,Vishwanath Pratap Singh,M,JD,,CM,NOT_APPLICABLE,"Wednesday, 25 September 1985","Saturday, 24 January 1987",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,finance,finance,,,,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1987-01-24,1.3306228053964146,1985-01-01,1987-01-01,"1986,1987,"
2690,8,Vishwanath Pratap Singh,M,JD,,CM,NOT_APPLICABLE,"Saturday, 24 January 1987","Sunday, 12 April 1987",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,defence,defence,,,,Council of Ministers Publication,Council of Ministers Publication,1987-01-24,1987-04-12,0.2135567465451036,1987-01-01,1987-01-01,
2691,9,Ajit Singh,M,RLD,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,BAGHPAT,Uttar_Pradesh,industry,"commerce, industry, civil supplies",,,9_Uttar_Pradesh_81_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2692,9,K P Unnikrishnan,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Monday, 23 April 1990",Lok Sabha,BADAGARA,Kerala,surface transport,"transport: shipping, railways, civil aviation, tourism",,,9_Kerala_3_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-04-23,0.37783116696441404,1989-01-01,1990-01-01,"1990,"
2693,9,K P Unnikrishnan,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Monday, 23 April 1990",Lok Sabha,BADAGARA,Kerala,communications,"electronics, information technology & communications",,,9_Kerala_3_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-04-23,0.37783116696441404,1989-01-01,1990-01-01,"1990,"
2694,9,K P Unnikrishnan,M,INC,,CM,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,BADAGARA,Kerala,surface transport,"transport: shipping, railways, civil aviation, tourism",,,9_Kerala_3_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2695,9,P Upendra,M,TDS,,CM,NOT_APPLICABLE,"Monday, 6 December 1989","Wednesday, 10 October 1990",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,information & broadcasting,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-10-10,0.8432753581524604,1989-01-01,1990-01-01,"1990,"
2696,9,P Upendra,M,TDS,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Rajya Sabha,NOT_APPLICABLE,Andhra Pradesh,parliamentary affairs,parliamentary affairs,,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2697,9,Manubhai Kotadia,M,JD,,CM,Independent Charge,"Wednesday, 6 December 1989","Monday, 5 November 1990",Lok Sabha,AMRELI,Gujarat,water resources,"water, rivers & sanitation",,,9_Gujarat_7_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-05,0.9144609403341616,1989-01-01,1990-01-01,"1990,"
2698,9,Arif Mohammed Khan,M,BSP,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,BAHRAICH,Uttar_Pradesh,energy,"irrigation, power & energy",,,9_Uttar_Pradesh_31_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2699,9,Arif Mohammed Khan,M,BSP,,CM,Additional Charge,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,BAHRAICH,Uttar_Pradesh,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,9_Uttar_Pradesh_31_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2700,9,M S Gurupadaswamy,M,JD,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Rajya Sabha,NOT_APPLICABLE,Uttar Pradesh,petroleum & chemicals,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2701,9,Srikant Jena,M,INC,,MoS,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,CUTTACK,Odisha,industry,"commerce, industry, civil supplies",,,9_Odisha_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2702,9,Prof Madhu Dandavate,M,JD,,CM,NOT_APPLICABLE,"Tuesday, 5 December 1989","Saturday, 10 November 1990",Lok Sabha,RAJAPUR,Maharashtra,finance,finance,,,9_Maharashtra_1_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-05,1990-11-10,0.9308883823760926,1989-01-01,1990-01-01,"1990,"
2703,9,Nitish Kumar,M,JD(U),Agriculture,MoS,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,BARH,Bihar,agriculture,agriculture,,,9_Bihar_18_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2704,9,Nitish Kumar,M,JD(U),Cooperation,MoS,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,BARH,Bihar,agriculture,agriculture,,,9_Bihar_18_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2705,9,Arun Kumar Nehru,M,JD,,CM,Additional Charge,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,BILHAUR,Uttar_Pradesh,commerce,"commerce, industry, civil supplies",,,9_Uttar_Pradesh_64_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2706,9,Arun Kumar Nehru,M,JD,,CM,Additional Charge,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,BILHAUR,Uttar_Pradesh,tourism,"transport: shipping, railways, civil aviation, tourism",,exception: ministry out of gazette date range,9_Uttar_Pradesh_64_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2707,9,Ram Vilas Paswan,M,LokJanShaktiParty,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,HAJIPUR,Bihar,welfare,social welfare,,,9_Bihar_8_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2708,9,Ram Vilas Paswan,M,LokJanShaktiParty,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,HAJIPUR,Bihar,labour,"labour, employment, rehabilitation",,,9_Bihar_8_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2709,9,George Fernandes,M,JD,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,MUZAFFARPUR,Bihar,railways,"transport: shipping, railways, civil aviation, tourism",,,9_Bihar_10_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2710,8,H K L Bhagat,M,INC,,CM,Additional Charge,"Sunday, 14 February 1988","Saturday, 2 December 1989",Lok Sabha,EAST DELHI,Delhi,information & broadcasting,"electronics, information technology & communications",,,8_Delhi_4_1_0,Council of Ministers Publication,Council of Ministers Publication,1988-02-14,1989-12-02,1.7988049035914495,1988-01-01,1989-01-01,"1989,"
2711,9,Murasoli Maran,M,DMK,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Rajya Sabha,NOT_APPLICABLE,Tamil Nadu,urban development,"works, housing, urban development",,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2712,9,Nathu Ram Mirdha,M,INC,,CM,NOT_APPLICABLE,"Friday, 8 December 1989","Saturday, 10 November 1990",Lok Sabha,NAGAUR,Rajasthan,food & civil supplies,"food, consumer affairs, public distribution","commerce, industry, civil supplies",exception: ministry out of gazette date range,9_Rajasthan_25_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-08,1990-11-10,0.9226746613551271,1989-01-01,1990-01-01,"1990,"
2713,9,Janeshwar Misha,M,JD,,MoS,Independent Charge,"Monday, 23 April 1990","Monday, 5 November 1990",Lok Sabha,ALLAHABAD,Uttar_Pradesh,communications,"electronics, information technology & communications",,,9_Uttar_Pradesh_56_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-05,0.5366297733697475,1990-01-01,1990-01-01,
2714,9,Sharad Yadav,M,JD(U),,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,BUDAUN,Uttar_Pradesh,food processing industries,"food, consumer affairs, public distribution",,,9_Uttar_Pradesh_10_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2715,9,Sharad Yadav,M,JD(U),,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,BUDAUN,Uttar_Pradesh,textiles,textiles,,,9_Uttar_Pradesh_10_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2716,9,Nilami Routray,M,JD,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Monday, 23 April 1990",Lok Sabha,PURI,Odisha,health & family welfare,health,,,9_Odisha_8_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-04-23,0.37783116696441404,1989-01-01,1990-01-01,"1990,"
2717,9,Nilami Routray,M,JD,,CM,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,PURI,Odisha,environment & forests,"environment, forests, climate change",,,9_Odisha_8_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2718,9,Mufti Mohammed Sayeed,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 6 December 1989","Saturday, 10 November 1990",Lok Sabha,MUZAFFARNAGAR,Uttar_Pradesh,home affairs,home affairs,,,9_Uttar_Pradesh_82_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-10,0.9281504753691041,1989-01-01,1990-01-01,"1990,"
2719,9,Maneka Gadhi,F,INC,,MoS,NOT_APPLICABLE,"Wednesday, 6 December 1989","Tuesday, 6 November 1990",Lok Sabha,PILIBHIT,Uttar_Pradesh,environment & forests,"environment, forests, climate change",,,9_Uttar_Pradesh_13_1_0,Council of Ministers Publication,Council of Ministers Publication,1989-12-06,1990-11-06,0.9171988473411501,1989-01-01,1990-01-01,"1990,"
2720,9,Srikant Jena,M,JD,"Small Scale, Agro and Rural",MoS,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,CUTTACK,Odisha,industry,"commerce, industry, civil supplies",,,9_Odisha_6_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2721,9,Bhajman Behera,M,JD,,MoS,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,DHENKANAL,Odisha,petroleum & chemicals,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,9_Odisha_19_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2722,9,Bhakta Charan Das,M,INC,Youth Affairs and Sports,DCM,NOT_APPLICABLE,"Monday, 23 April 1990","Monday, 5 November 1990",Lok Sabha,KALAHANDI,Odisha,human resource development,human resource development,,,9_Odisha_14_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-05,0.5366297733697475,1990-01-01,1990-01-01,
2723,9,Gobardhan Bhagey,M,INC,,MoS,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,MAYURBHANJ,Odisha,planning,"statistics, planning and program implementation",,,9_Odisha_1_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2724,9,Gobardhan Bhagey,M,INC,,MoS,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Lok Sabha,MAYURBHANJ,Odisha,programme implementation,"statistics, planning and program implementation",,,9_Odisha_1_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2725,9,Satya Pal Malik,M,JD,,MoS,NOT_APPLICABLE,"Friday, 23 March 1990","Saturday, 10 November 1990",Lok Sabha,ALIGARH,Uttar_Pradesh,parliamentary affairs,parliamentary affairs,,,9_Uttar_Pradesh_76_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-03-23,1990-11-10,0.6351944256213338,1990-01-01,1990-01-01,
2726,9,Satya Pal Malik,M,JD,,MoS,NOT_APPLICABLE,"Friday, 23 March 1990","Saturday, 10 November 1990",Lok Sabha,ALIGARH,Uttar_Pradesh,tourism,"transport: shipping, railways, civil aviation, tourism",,exception: ministry out of gazette date range,9_Uttar_Pradesh_76_1_0,Council of Ministers Publication,Council of Ministers Publication,1990-03-23,1990-11-10,0.6351944256213338,1990-01-01,1990-01-01,
2727,9,Chimanbhai Mehta,M,INC,,MoS,NOT_APPLICABLE,"Monday, 23 April 1990","Saturday, 10 November 1990",Rajya Sabha,NOT_APPLICABLE,Gujarat,human resource development,human resource development,,,,Council of Ministers Publication,Council of Ministers Publication,1990-04-23,1990-11-10,0.55031930840469,1990-01-01,1990-01-01,
2728,9,M G K Menon,M,JD,,MoS,NOT_APPLICABLE,"Monday, 18 December 1989","Saturday, 10 November 1990",not_applicable,not_applicable,not_applicable,science & technology,scientific research,,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-18,1990-11-10,0.8952955912852419,1989-01-01,1990-01-01,"1990,"
2729,9,M G K Menon,M,JD,atomic energy,Other,Assisted the PM,"Monday, 25 December 1989","Saturday, 10 November 1990",not_applicable,not_applicable,not_applicable,atomic energy,atomic energy,,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-25,1990-11-10,0.8761302422363224,1989-01-01,1990-01-01,"1990,"
2730,9,M G K Menon,M,JD,,Other,Assisted the PM,"Monday, 25 December 1989","Saturday, 10 November 1990",not_applicable,not_applicable,not_applicable,electronics,"electronics, information technology & communications",,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-25,1990-11-10,0.8761302422363224,1989-01-01,1990-01-01,"1990,"
2731,9,M G K Menon,M,JD,ocean development,Other,Assisted the PM,"Monday, 25 December 1989","Saturday, 10 November 1990",not_applicable,not_applicable,not_applicable,ocean development,"earth, ocean, space",,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-25,1990-11-10,0.8761302422363224,1989-01-01,1990-01-01,"1990,"
2732,9,M G K Menon,M,JD,,Other,Assisted the PM,"Monday, 25 December 1989","Saturday, 10 November 1990",not_applicable,not_applicable,not_applicable,space,"earth, ocean, space",,,,Council of Ministers Publication,Council of Ministers Publication,1989-12-25,1990-11-10,0.8761302422363224,1989-01-01,1990-01-01,"1990,"
2733,8,K R Narayanan,M,INC,,MoS,NOT_APPLICABLE,"Monday, 31 December 1984","Wednesday, 25 September 1985",Lok Sabha,OTTAPALAM,Kerala,planning,"statistics, planning and program implementation",,,8_Kerala_8_1_0,Council of Ministers Publication,Council of Ministers Publication,1984-12-31,1985-09-25,0.73375907787292,1984-01-01,1985-01-01,"1985,"
2734,8,K R Narayanan,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,OTTAPALAM,Kerala,external affairs,external affairs,,,8_Kerala_8_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1986-10-22,1.073259546739495,1985-01-01,1986-01-01,"1986,"
2735,8,K R Narayanan,M,INC,,MoS,NOT_APPLICABLE,"Wednesday, 22 October 1986","Saturday, 2 December 1989",Lok Sabha,OTTAPALAM,Kerala,science & technology,scientific research,,,8_Kerala_8_1_0,Council of Ministers Publication,Council of Ministers Publication,1986-10-22,1989-12-02,3.1130002669459333,1986-01-01,1989-01-01,"1987,1988,1989,"
2736,8,K R Narayanan,M,INC,atomic energy,MoS,NOT_APPLICABLE,"Wednesday, 25 September 1985","Wednesday, 22 October 1986",Lok Sabha,OTTAPALAM,Kerala,atomic energy,atomic energy,,,8_Kerala_8_1_0,Council of Ministers Publication,Council of Ministers Publication,1985-09-25,1986-10-22,1.073259546739495,1985-01-01,1986-01-01,"1986,"
