,row_id,ls_number,NAME,GENDER,PARTY,DEPARTMENT,RANK,RANK_COMMENT,appointment_begin,appointment_end,HOUSE,CONSTITUENCY,STATE,ministry_name,ministry_category,ministry_category2,comments,pid,start_source,end_source,appointment_begin_in_datetime,appointment_end_in_datetime,appointment_difference_in_years,starting_year,end_year,list_of_years
3100,4083,14,SANTOSH MOHAN DEV,M,INC,,MoS,Independent Charge,"Friday, 18 November 2005","Sunday, 29 January 2006",Lok Sabha,SILCHAR,Assam,water resources,"water, rivers & sanitation",,,14_Assam_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1462.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,2005-11-18,2006-01-29,0.19712930450317254,2005-01-01,2006-01-01,"2006,"
3101,4084,14,SANTOSH MOHAN DEV,M,INC,,CM,NOT_APPLICABLE,"Sunday, 29 January 2006","Friday, 22 May 2009",Lok Sabha,SILCHAR,Assam,heavy industries & public enterprises,heavy industry,,,14_Assam_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1477.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2006-01-29,2009-05-22,3.3101295714491057,2006-01-01,2009-01-01,"2007,2008,2009,"
3102,4085,16,SARBANANDA SONOWAL,M,BJP,,MoS,Independent Charge,"Tuesday, 27 May 2014","Sunday, 9 November 2014",Lok Sabha,LAKHIMPUR,Assam,skill development & entrepreneurship,human resource development,,,16_Assam_14_0_1,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,2014-05-27,2014-11-09,0.4544925631600923,2014-01-01,2014-01-01,
3103,4086,16,DHARMENDRA PRADHAN,M,BJP,,CM,NOT_APPLICABLE,"Sunday, 3 September 2017","Thursday, 30 May 2019",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,skill development & entrepreneurship,human resource development,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1269.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,2017-09-03,2019-05-30,1.7358330424307138,2017-01-01,2019-01-01,"2018,2019,"
3104,4087,16,KRISHAN PAL,M,BJP,,MoS,NOT_APPLICABLE,"Sunday, 9 November 2014","Thursday, 30 May 2019",Lok Sabha,FARIDABAD,Haryana,social justice & empowerment,"women, social justice, minority, tribal affairs",,,16_Haryana_10_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_10.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,2014-11-09,2019-05-30,4.553139352621888,2014-01-01,2019-01-01,"2015,2016,2017,2018,2019,"
3105,4088,12,SARDAR BUTA SINGH,M,IND,,CM,NOT_APPLICABLE,"Thursday, 19 March 1998","Monday, 20 April 1998",Lok Sabha,JALORE,Rajasthan,communications,"electronics, information technology & communications",,,12_Rajasthan_22_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1642.pdf,1998-03-19,1998-04-20,0.08761302422363225,1998-01-01,1998-01-01,
3106,4089,11,SARTAJ SINGH,M,BJP,,CM,NOT_APPLICABLE,"Thursday, 16 May 1996","Saturday, 1 June 1996",Lok Sabha,HOSHANGABAD,Madhya_Pradesh,health & family welfare,health,,,11_Madhya_Pradesh_29_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1608.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1610.pdf,1996-05-16,1996-06-01,0.043806512111816125,1996-01-01,1996-01-01,
3107,4090,15,SARVEY SATHYANARAYANA,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 28 October 2012","Monday, 26 May 2014",Lok Sabha,MALKAJGIRI,Telangana,road transport & highways,"transport: shipping, railways, civil aviation, tourism",,,15_Telangana_7_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,2012-10-28,2014-05-26,1.574296529018392,2012-01-01,2014-01-01,"2013,2014,"
3108,4091,9,SARWAR HUSSAIN,M,JD,,MoS,NOT_APPLICABLE,"Wednesday, 21 November 1990","Wednesday, 20 February 1991",Lok Sabha,BULANDSHAHR,Uttar_Pradesh,food & civil supplies,"food, consumer affairs, public distribution","commerce, industry, civil supplies",,9_Uttar_Pradesh_78_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1538.pdf,1990-11-21,1991-02-20,0.24914953763595418,1990-01-01,1991-01-01,"1991,"
3109,4092,11,SATPALJI MAHARAJ,M,AIIC(T),,MoS,NOT_APPLICABLE,"Saturday, 6 July 1996","Monday, 21 April 1997",Lok Sabha,GARHWAL,Uttar_Pradesh,railways,"transport: shipping, railways, civil aviation, tourism",,,11_Uttar_Pradesh_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1616.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,1996-07-06,1997-04-21,0.7912551250196787,1996-01-01,1997-01-01,"1997,"
3110,4093,11,SATPALJI MAHARAJ,M,AIIC(T),,MoS,NOT_APPLICABLE,"Monday, 21 April 1997","Monday, 9 June 1997",Lok Sabha,GARHWAL,Uttar_Pradesh,railways,"transport: shipping, railways, civil aviation, tourism",,,11_Uttar_Pradesh_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,1997-04-21,1997-06-09,0.13415744334243687,1997-01-01,1997-01-01,
3111,4094,11,SATPALJI MAHARAJ,M,AIIC(T),,MoS,NOT_APPLICABLE,"Monday, 9 June 1997","Thursday, 19 March 1998",Lok Sabha,GARHWAL,Uttar_Pradesh,finance,finance,,,11_Uttar_Pradesh_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,1997-06-09,1998-03-19,0.7748276829777476,1997-01-01,1998-01-01,"1998,"
3112,4095,16,RAMDAS ATHAWALE,M,RPI,,MoS,NOT_APPLICABLE,"Tuesday, 5 July 2016","Thursday, 30 May 2019",Rajya Sabha,NOT_APPLICABLE,Maharashtra,social justice & empowerment,"women, social justice, minority, tribal affairs",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_6.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,2016-07-05,2019-05-30,2.8994435204008298,2016-01-01,2019-01-01,"2017,2018,2019,"
3113,4096,16,THAAWAR CHAND GEHLOT,M,BJP,,CM,NOT_APPLICABLE,"Tuesday, 27 May 2014","Thursday, 30 May 2019",Rajya Sabha,NOT_APPLICABLE,Madhya_Pradesh,social justice & empowerment,"women, social justice, minority, tribal affairs",,,,https://cabsec.gov.in/writereaddata/councilofministers/english/1_Upload_1782.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1856.pdf,2014-05-27,2019-05-30,5.007631915781981,2014-01-01,2019-01-01,"2015,2016,2017,2018,2019,"
3114,4097,9,SATYA PRAKHASH MALVIYA,M,JD,,CM,NOT_APPLICABLE,"Wednesday, 21 November 1990","Friday, 21 June 1991",Rajya Sabha,NOT_APPLICABLE,Uttar_Pradesh,petroleum & chemicals,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,1990-11-21,1991-06-21,0.5804362854815637,1990-01-01,1991-01-01,"1991,"
3115,4098,9,SATYA PRAKHASH MALVIYA,M,JD,,CM,NOT_APPLICABLE,"Wednesday, 21 November 1990","Friday, 21 June 1991",Rajya Sabha,NOT_APPLICABLE,Uttar_Pradesh,parliamentary affairs,parliamentary affairs,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,1990-11-21,1991-06-21,0.5804362854815637,1990-01-01,1991-01-01,"1991,"
3116,4099,13,SATYABRATA MOOKHERJEE,M,BJP,,MoS,NOT_APPLICABLE,"Saturday, 30 September 2000","Monday, 1 July 2002",Lok Sabha,KRISHNAGAR,West_Bengal,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,13_West_Bengal_11_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1673.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,2000-09-30,2002-07-01,1.7495225774656564,2000-01-01,2002-01-01,"2001,2002,"
3117,4100,13,SATYABRATA MOOKHERJEE,M,BJP,,MoS,NOT_APPLICABLE,"Monday, 1 July 2002","Wednesday, 29 January 2003",Lok Sabha,KRISHNAGAR,West_Bengal,social justice & empowerment,"women, social justice, minority, tribal affairs",,,13_West_Bengal_11_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,2002-07-01,2003-01-29,0.5804362854815637,2002-01-01,2003-01-01,"2003,"
3118,4101,13,SATYABRATA MOOKHERJEE,M,BJP,,MoS,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Lok Sabha,KRISHNAGAR,West_Bengal,planning,"statistics, planning and program implementation",,,13_West_Bengal_11_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,2003-01-29,2004-05-22,1.3114574563474952,2003-01-01,2004-01-01,"2004,"
3119,4102,13,SATYABRATA MOOKHERJEE,M,BJP,,MoS,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Lok Sabha,KRISHNAGAR,West_Bengal,statistics & programme implementation,"statistics, planning and program implementation",,,13_West_Bengal_11_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,2003-01-29,2004-05-22,1.3114574563474952,2003-01-01,2004-01-01,"2004,"
3120,4103,13,SATYABRATA MOOKHERJEE,M,BJP,,MoS,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Lok Sabha,KRISHNAGAR,West_Bengal,atomic energy,atomic energy,,,13_West_Bengal_11_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,2003-01-29,2004-05-22,1.3114574563474952,2003-01-01,2004-01-01,"2004,"
3121,4104,13,SATYABRATA MOOKHERJEE,M,BJP,,MoS,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Lok Sabha,KRISHNAGAR,West_Bengal,space,"earth, ocean, space",,,13_West_Bengal_11_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,2003-01-29,2004-05-22,1.3114574563474952,2003-01-01,2004-01-01,"2004,"
3122,4105,13,SATYABRATA MOOKHERJEE,M,BJP,,MoS,NOT_APPLICABLE,"Saturday, 24 May 2003","Saturday, 22 May 2004",Lok Sabha,KRISHNAGAR,West_Bengal,commerce & industry,"commerce, industry, civil supplies",,,13_West_Bengal_11_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1719.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,2003-05-24,2004-05-22,0.9965981505438167,2003-01-01,2004-01-01,"2004,"
3123,4106,13,SATYANARAYANAN RAO,M,BJP,,MoS,NOT_APPLICABLE,"Wednesday, 13 October 1999","Friday, 29 September 2000",Lok Sabha,RAJAHMUNDRY,Andhra_Pradesh,agriculture,agriculture,,,13_Andhra_Pradesh_8_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1671.pdf,1999-10-13,2000-09-29,0.9637432664599547,1999-01-01,2000-01-01,"2000,"
3124,4107,12,SATYAPAL SINGH YADAV,M,BJP,,MoS,NOT_APPLICABLE,"Thursday, 19 March 1998","Wednesday, 13 October 1999",Lok Sabha,SHAHJAHANPUR,Uttar_Pradesh,food & consumer affairs,"food, consumer affairs, public distribution",,,12_Uttar_Pradesh_14_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1639.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1750.pdf,1998-03-19,1999-10-13,1.568820715004415,1998-01-01,1999-01-01,"1999,"
3125,4108,15,SAUGATA RAY,M,AITC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Saturday, 22 September 2012",Lok Sabha,DUM DUM,West_Bengal,urban development,"works, housing, urban development",,,15_West_Bengal_16_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_882.pdf,2009-05-28,2012-09-22,3.3210811994770597,2009-01-01,2012-01-01,"2010,2011,2012,"
3126,4109,14,SHAKEEL AHMED,M,INC,,MoS,NOT_APPLICABLE,"Saturday, 22 May 2004","Sunday, 6 April 2008",Lok Sabha,MADHUBANI,Bihar,communications & information technology,"electronics, information technology & communications",,,14_Bihar_13_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,2004-05-22,2008-04-06,3.8741384148887383,2004-01-01,2008-01-01,"2005,2006,2007,2008,"
3127,4110,14,SHAKEEL AHMED,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 6 April 2008","Friday, 22 May 2009",Lok Sabha,MADHUBANI,Bihar,home affairs,home affairs,,,14_Bihar_13_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1486.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2008-04-06,2009-05-22,1.1252797798722767,2008-01-01,2009-01-01,"2009,"
3128,4111,9,SHAKEELUR RAHMAN,M,JD,,CM,NOT_APPLICABLE,"Wednesday, 21 November 1990","Wednesday, 20 February 1991",Lok Sabha,DARBHANGA,Bihar,health & family welfare,health,,,9_Bihar_15_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1538.pdf,1990-11-21,1991-02-20,0.24914953763595418,1990-01-01,1991-01-01,"1991,"
3129,4112,14,SHANKARSINH VAGHELA,M,INC,,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,KAPADVANJ,Gujarat,textiles,textiles,,,14_Gujarat_16_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2004-05-22,2009-05-22,4.999418194761015,2004-01-01,2009-01-01,"2005,2006,2007,2008,2009,"
3130,4113,13,SHANTA KUMAR,M,BJP,,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Monday, 1 July 2002",Lok Sabha,KANGRA,Himachal_Pradesh,consumer affairs & public distribution,"food, consumer affairs, public distribution",,,13_Himachal_Pradesh_3_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,1999-10-13,2002-07-01,2.7160037509325994,1999-01-01,2002-01-01,"2000,2001,2002,"
3131,4114,13,SHANTA KUMAR,M,BJP,,CM,NOT_APPLICABLE,"Monday, 1 July 2002","Monday, 7 April 2003",Lok Sabha,KANGRA,Himachal_Pradesh,rural development,"rural development, community development, panchayati raj",,,13_Himachal_Pradesh_3_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1715.pdf,2002-07-01,2003-04-07,0.7666139619567821,2002-01-01,2003-01-01,"2003,"
3132,4115,10,SHANTARAM POTDUKHE,M,INC,,MoS,NOT_APPLICABLE,"Friday, 21 June 1991","Sunday, 17 January 1993",Lok Sabha,CHANDRAPUR,Maharashtra,finance,finance,,,10_Maharashtra_26_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1551.pdf,1991-06-21,1993-01-17,1.5770344360253803,1991-01-01,1993-01-01,"1992,1993,"
3133,4116,9,SHANTILAL PURUSHOTTAMDAS PATEL,M,JD,,DCM,NOT_APPLICABLE,"Wednesday, 21 November 1990","Thursday, 25 April 1991",Lok Sabha,DURG,Madhya_Pradesh,commerce,"commerce, industry, civil supplies",,,9_Madhya_Pradesh_21_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1574.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1540.pdf,1990-11-21,1991-04-25,0.4243755860832187,1990-01-01,1991-01-01,"1991,"
3134,4117,10,SHARAD PAWAR,M,INC,,CM,NOT_APPLICABLE,"Wednesday, 26 June 1991","Friday, 5 March 1993",Lok Sabha,BARAMATI,Maharashtra,defence,defence,,,10_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1545.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1557.pdf,1991-06-26,1993-03-05,1.6920265303188977,1991-01-01,1993-01-01,"1992,1993,"
3135,4118,13,SHARAD PAWAR,M,NCP,,CM,NOT_APPLICABLE,"Wednesday, 13 October 1999","Saturday, 1 September 2001",Lok Sabha,BARAMATI,Maharashtra,civil aviation,"transport: shipping, railways, civil aviation, tourism",,,13_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1751.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,1999-10-13,2001-09-01,1.8864179278150817,1999-01-01,2001-01-01,"2000,2001,"
3136,4119,13,SHARAD PAWAR,M,NCP,,CM,NOT_APPLICABLE,"Saturday, 1 September 2001","Monday, 1 July 2002",Lok Sabha,BARAMATI,Maharashtra,labour,"labour, employment, rehabilitation",,,13_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1690.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,2001-09-01,2002-07-01,0.8295858231175178,2001-01-01,2002-01-01,"2002,"
3137,4120,13,SHARAD PAWAR,M,NCP,,CM,NOT_APPLICABLE,"Monday, 1 July 2002","Saturday, 22 May 2004",Lok Sabha,BARAMATI,Maharashtra,consumer affairs & public distribution,"food, consumer affairs, public distribution",,,13_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,2002-07-01,2004-05-22,1.8918937418290587,2002-01-01,2004-01-01,"2003,2004,"
3138,4121,14,SHARAD PAWAR,M,NCP,,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,BARAMATI,Maharashtra,"food, consumer affairs, public distribution","food, consumer affairs, public distribution",,,14_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2004-05-22,2009-05-22,4.999418194761015,2004-01-01,2009-01-01,"2005,2006,2007,2008,2009,"
3139,4122,14,SHARAD PAWAR,M,NCP,,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Friday, 22 May 2009",Lok Sabha,BARAMATI,Maharashtra,agriculture,agriculture,,,14_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1454.pdf,2004-05-22,2009-05-22,4.999418194761015,2004-01-01,2009-01-01,"2005,2006,2007,2008,2009,"
3140,4123,15,SHARAD PAWAR,M,NCP,,CM,NOT_APPLICABLE,"Saturday, 23 May 2009","Wednesday, 19 January 2011",Lok Sabha,MADHA,Maharashtra,"food, consumer affairs, public distribution","food, consumer affairs, public distribution",,,15_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_940.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,2009-05-23,2011-01-19,1.6591716462350357,2009-01-01,2011-01-01,"2010,2011,"
3141,4124,15,SHARAD PAWAR,M,NCP,,CM,NOT_APPLICABLE,"Saturday, 23 May 2009","Monday, 26 May 2014",Lok Sabha,MADHA,Maharashtra,agriculture,agriculture,,,15_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_940.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,2009-05-23,2014-05-26,5.007631915781981,2009-01-01,2014-01-01,"2010,2011,2012,2013,2014,"
3142,4125,15,SHARAD PAWAR,M,NCP,,CM,NOT_APPLICABLE,"Wednesday, 19 January 2011","Monday, 26 May 2014",Lok Sabha,MADHA,Maharashtra,food processing industries,"food, consumer affairs, public distribution",,,15_Maharashtra_43_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_924.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,2011-01-19,2014-05-26,3.348460269546945,2011-01-01,2014-01-01,"2012,2013,2014,"
3143,4126,15,SHASHI THAROOR,M,INC,,MoS,NOT_APPLICABLE,"Thursday, 28 May 2009","Sunday, 18 April 2010",Lok Sabha,THIRUVANANTHAPURAM,Kerala,external affairs,external affairs,,,15_Kerala_20_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_935.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_927.pdf,2009-05-28,2010-04-18,0.8898197772712649,2009-01-01,2010-01-01,"2010,"
3144,4127,15,SHASHI THAROOR,M,INC,,MoS,NOT_APPLICABLE,"Sunday, 28 October 2012","Monday, 26 May 2014",Lok Sabha,THIRUVANANTHAPURAM,Kerala,human resource development,human resource development,,,15_Kerala_20_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_874.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1444.pdf,2012-10-28,2014-05-26,1.574296529018392,2012-01-01,2014-01-01,"2013,2014,"
3145,4128,13,SHATRUGAN SINHA,M,BJP,,CM,NOT_APPLICABLE,"Monday, 1 July 2002","Wednesday, 29 January 2003",Rajya Sabha,NOT_APPLICABLE,Bihar,health & family welfare,health,,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1704.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,2002-07-01,2003-01-29,0.5804362854815637,2002-01-01,2003-01-01,"2003,"
3146,4129,13,SHATRUGAN SINHA,M,BJP,,CM,NOT_APPLICABLE,"Wednesday, 29 January 2003","Saturday, 22 May 2004",Rajya Sabha,NOT_APPLICABLE,Bihar,shipping,"transport: shipping, railways, civil aviation, tourism",,,,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1712.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1469.pdf,2003-01-29,2004-05-22,1.3114574563474952,2003-01-01,2004-01-01,"2004,"
3147,4130,11,SIS RAM OLA,M,AIIC(T),,MoS,Independent Charge,"Saturday, 29 June 1996","Monday, 21 April 1997",Lok Sabha,JHUNJHUNU,Rajasthan,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,11_Rajasthan_4_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1614.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1622.pdf,1996-06-29,1997-04-21,0.8104204740685983,1996-01-01,1997-01-01,"1997,"
3148,4131,11,SIS RAM OLA,M,AIIC(T),,MoS,Independent Charge,"Monday, 21 April 1997","Monday, 9 June 1997",Lok Sabha,JHUNJHUNU,Rajasthan,chemicals & fertilizers,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,11_Rajasthan_4_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1623.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,1997-04-21,1997-06-09,0.13415744334243687,1997-01-01,1997-01-01,
3149,4132,11,SIS RAM OLA,M,AIIC(T),,MoS,Independent Charge,"Monday, 9 June 1997","Thursday, 19 March 1998",Lok Sabha,JHUNJHUNU,Rajasthan,water resources,"water, rivers & sanitation",,,11_Rajasthan_4_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1629.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1637.pdf,1997-06-09,1998-03-19,0.7748276829777476,1997-01-01,1998-01-01,"1998,"
3150,4133,10,SHEILA KAUL,F,INC,,CM,NOT_APPLICABLE,"Friday, 21 June 1991","Wednesday, 3 May 1995",Lok Sabha,RAE BARELI,Uttar_Pradesh,urban development,"works, housing, urban development",,,10_Uttar_Pradesh_23_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1541.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1581.pdf,1991-06-21,1995-05-03,3.8659246938677727,1991-01-01,1995-01-01,"1992,1993,1994,1995,"
3151,4134,10,SHEILA KAUL,F,INC,,CM,NOT_APPLICABLE,"Wednesday, 3 May 1995","Sunday, 10 September 1995",Lok Sabha,RAE BARELI,Uttar_Pradesh,urban affairs & development,"works, housing, urban development",,,10_Uttar_Pradesh_23_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1581.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1587.pdf,1995-05-03,1995-09-10,0.355927910908506,1995-01-01,1995-01-01,
3152,4135,14,SHIBU SOREN,M,JMM,,CM,NOT_APPLICABLE,"Saturday, 22 May 2004","Saturday, 24 July 2004",Lok Sabha,DUMKA,Jharkhand,coal & mines,"steel, coal, mines, oil, petrol, chemicals, fertilizers",,,14_Jharkhand_2_0_1,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1472.pdf,https://cabsec.gov.in/writereaddata/changeinportfolio/english/1_Upload_1474.pdf,2004-05-22,2004-07-24,0.172488141440276,2004-01-01,2004-01-01,
